datetime,Date,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,profit_DA,SoH_DA,spot_price,power,market_dispatch,opening_capacity,throughput,profit,SoH,,,Date,DA TP,DA profit,
19/03/2021 18:30,19/03/2021,130.5,1,0.469,1.455810918,0.5,61.2045,1.955775918,110.76,1,0.469,1,0.5,61.2045,1.955947834,,,,,,
19/03/2021 19:00,19/03/2021,91,1,0.469,0.955810918,0.5,42.679,1.955740918,91.31,1,0.469,0.5,0.5,42.679,1.955912834,,,,,,
19/03/2021 19:30,19/03/2021,91,0.911621835,0.427550641,0.455810918,0.5,38.90710831,1.955705918,74.99,0,0,0,0.5,6.845085758,1.955877834,,,,,,
19/03/2021 20:00,19/03/2021,74.99,0,0,0,0.455810918,0,1.955674011,79.83,0,0,0,0,0,1.955877834,,,,,,
19/03/2021 20:30,19/03/2021,74.99,0,0,0,0,0,1.955674011,73.17,0,0,0,0,0,1.955877834,,,,,,
19/03/2021 21:00,19/03/2021,60.37,0,0,0,0,0,1.955674011,62.29,0,0,0,0,0,1.955877834,,,,,,
19/03/2021 21:30,19/03/2021,60.37,0,0,0,0,0,1.955674011,55.57,0,0,0,0,0,1.955877834,,,,,,
19/03/2021 22:00,19/03/2021,53.4,-1,-0.5,0,0,-26.7,1.955674011,56.14,0,0,0,0,1.37,1.955877834,,,,,,
19/03/2021 22:30,19/03/2021,53.4,-1,-0.5,0.469,0.469,-26.7,1.955641181,54.45,0,0,0,0,0.525,1.955877834,,,,,,
19/03/2021 23:00,19/03/2021,61.49,1,0.469,0.938,0.469,28.83881,1.955608351,43.93,-1,-0.5,0,0,-13.72936,1.955877834,,,,,,
19/03/2021 23:30,19/03/2021,61.49,0.876,0.410844,0.438,0.5,25.26279756,1.955573351,51.21,0.938,0.439922,0.469,0.469,26.75188194,1.955845004,,,,,,
20/03/2021 00:00,20/03/2021,58.35,0,0,0,0,0,1.955812174,51.95,0,0,0,0,0,1.955812174,,,,,,
20/03/2021 00:30,20/03/2021,58.35,0,0,0,0,0,1.955812174,54.68,0,0,0,0,0,1.955812174,,,,,,
20/03/2021 01:00,20/03/2021,55,0,0,0,0,0,1.955812174,46.62,0,0,0,0,0,1.955812174,,,,,,
20/03/2021 01:30,20/03/2021,55,0,0,0,0,0,1.955812174,43.89,-0.16988332,-0.08494166,0,0,-3.728089449,1.955812174,,,,,,
20/03/2021 02:00,20/03/2021,49.58,0,0,0,0,0,1.955812174,43.09,-1,-0.5,0.079675277,0.079675277,-21.545,1.955806597,,,,,,
20/03/2021 02:30,20/03/2021,49.58,0,0,0,0,0,1.955812174,33.84,-1,-0.5,0.548675277,0.469,-16.92,1.955773767,,,,,,
20/03/2021 03:00,20/03/2021,47.13,-1,-0.5,0,0,-23.565,1.955812174,40.89,-1,-0.5,1.017675277,0.469,-23.565,1.955740937,,,,,,
20/03/2021 03:30,20/03/2021,47.13,-1,-0.5,0.469,0.469,-23.565,1.955779344,40.34,-1,-0.5,1.486675277,0.469,-23.565,1.955708107,,,,,,
20/03/2021 04:00,20/03/2021,46.48,-1,-0.5,0.938,0.469,-23.24,1.955746514,45.09,0,0,1.955675277,0.469,-0.695,1.955675277,,,,,,
20/03/2021 04:30,20/03/2021,46.48,-1,-0.5,1.407,0.469,-23.24,1.955713684,44.67,0,0,1.955675277,0,-0.905,1.955675277,,,,,,
20/03/2021 05:00,20/03/2021,47.26,-0.16988332,-0.08494166,1.876,0.469,-4.014342843,1.955680854,45.44,0,0,1.955675277,0,-0.154593821,1.955675277,,,,,,
20/03/2021 05:30,20/03/2021,47.26,0,0,1.955675277,0.079675277,0,1.955675277,45.82,0,0,1.955675277,0,0,1.955675277,,,,,,
20/03/2021 06:00,20/03/2021,50,0,0,1.955675277,0,0,1.955675277,47.93,0,0,1.955675277,0,0,1.955675277,,,,,,
20/03/2021 06:30,20/03/2021,50,0,0,1.955675277,0,0,1.955675277,46.97,0,0,1.955675277,0,0,1.955675277,,,,,,
20/03/2021 07:00,20/03/2021,49.16,0,0,1.955675277,0,0,1.955675277,51.78,0,0,1.955675277,0,0,1.955675277,,,,,,
20/03/2021 07:30,20/03/2021,49.16,0,0,1.955675277,0,0,1.955675277,84.97,1,0.469,1.955675277,0,39.85093,1.955675277,,,,,,
20/03/2021 08:00,20/03/2021,50.65,0,0,1.955675277,0,0,1.955675277,66.23,0,0,1.455675277,0.5,0,1.955640277,,,,,,
20/03/2021 08:30,20/03/2021,50.65,0,0,1.955675277,0,0,1.955675277,64.51,0,0,1.455675277,0,0,1.955640277,,,,,,
20/03/2021 09:00,20/03/2021,65.59,1,0.469,1.955675277,0,30.76171,1.955675277,68.92,1,0.469,1.455675277,0,30.76171,1.955640277,,,,,,
20/03/2021 09:30,20/03/2021,65.59,1,0.469,1.455675277,0.5,30.76171,1.955640277,68.75,0.911350554,0.42742341,0.955675277,0.5,27.90331942,1.955605277,,,,,,
20/03/2021 10:00,20/03/2021,64.48,1,0.469,0.955675277,0.5,30.24112,1.955605277,68.83,1,0.469,0.5,0.455675277,30.24112,1.95557338,,,,,,
20/03/2021 10:30,20/03/2021,64.48,0.911350554,0.42742341,0.455675277,0.5,27.56026146,1.955570277,67.58,0,0,0,0.5,-1.32501257,1.95553838,,,,,,
20/03/2021 11:00,20/03/2021,60,0,0,0,0.455675277,0,1.95553838,54.54,0,0,0,0,0,1.95553838,,,,,,
20/03/2021 11:30,20/03/2021,60,0,0,0,0,0,1.95553838,50.65,-1,-0.5,0,0,-25.325,1.95553838,,,,,,
20/03/2021 12:00,20/03/2021,57.51,0,0,0,0,0,1.95553838,59.44,0,0,0.469,0.469,0,1.95550555,,,,,,
20/03/2021 12:30,20/03/2021,57.51,0,0,0,0,0,1.95553838,59.72,0.938,0.439922,0.469,0,26.27214184,1.95550555,,,,,,
20/03/2021 13:00,20/03/2021,47.98,0,0,0,0,0,1.95553838,54.54,0,0,0,0.469,0,1.95547272,,,,,,
20/03/2021 13:30,20/03/2021,47.98,0,0,0,0,0,1.95553838,54.65,0,0,0,0,0,1.95547272,,,,,,
20/03/2021 14:00,20/03/2021,45.1,-0.169299577,-0.084649788,0,0,-3.817705458,1.95553838,52.73,0,0,0,0,0.645877886,1.95547272,,,,,,
20/03/2021 14:30,20/03/2021,45.1,0,0,0.079401502,0.079401502,0,1.955532822,51.03,0,0,0,0,0,1.95547272,,,,,,
20/03/2021 15:00,20/03/2021,45.08,-1,-0.5,0.079401502,0,-22.54,1.955532822,44.61,-1,-0.5,0,0,-22.54,1.95547272,,,,,,
20/03/2021 15:30,20/03/2021,45.08,-1,-0.5,0.548401502,0.469,-22.54,1.955499992,41.92,-1,-0.5,0.469,0.469,-22.54,1.95543989,,,,,,
20/03/2021 16:00,20/03/2021,45.08,-1,-0.5,1.017401502,0.469,-22.54,1.955467162,45.49,-1,-0.5,0.938,0.469,-22.54,1.95540706,,,,,,
20/03/2021 16:30,20/03/2021,45.08,-1,-0.5,1.486401502,0.469,-22.54,1.955434332,48.55,0,0,1.407,0.469,1.735,1.95537423,,,,,,
20/03/2021 17:00,20/03/2021,65,-4.19E-16,-2.09E-16,1.955401502,0.469,-1.36E-14,1.955401502,50.84,0,0,1.407,0,-2.96E-15,1.95537423,,,,,,
20/03/2021 17:30,20/03/2021,65,0,0,1.955401502,0,0,1.955401502,50.5,0,0,1.407,0,0,1.95537423,,,,,,
20/03/2021 18:00,20/03/2021,83.2,1,0.469,1.955401502,0,39.0208,1.955401502,50.91,0,0,1.407,0,15.14401,1.95537423,,,,,,
20/03/2021 18:30,20/03/2021,83.2,1,0.469,1.455401502,0.5,39.0208,1.955366502,58.82,1,0.469,1.407,0,39.0208,1.95537423,,,,,,
20/03/2021 19:00,20/03/2021,74.92,1,0.469,0.955401502,0.5,35.13748,1.955331502,54.28,1,0.469,0.907,0.5,35.13748,1.95533923,,,,,,
20/03/2021 19:30,20/03/2021,74.92,0.910803003,0.427166608,0.455401502,0.5,32.0033223,1.955296502,52.84,0.814,0.381766,0.407,0.5,29.60435415,1.95530423,,,,,,
20/03/2021 20:00,20/03/2021,63.3,0,0,0,0.455401502,0,1.955264623,47.42,0,0,6.03E-17,0.407,0,1.95527574,,,,,,
20/03/2021 20:30,20/03/2021,63.3,0,0,0,0,0,1.955264623,47.58,0,0,6.03E-17,0,0,1.95527574,,,,,,
20/03/2021 21:00,20/03/2021,52.09,0,0,0,0,0,1.955264623,48.37,0,0,6.03E-17,0,0,1.95527574,,,,,,
20/03/2021 21:30,20/03/2021,52.09,0,0,0,0,0,1.955264623,48.81,0,0,6.03E-17,0,0,1.95527574,,,,,,
20/03/2021 22:00,20/03/2021,48.55,0,0,0,0,0,1.955264623,47.28,0,0,6.03E-17,0,0,1.95527574,,,,,,
20/03/2021 22:30,20/03/2021,48.55,0,0,0,0,0,1.955264623,46.89,0,0,6.03E-17,0,0,1.95527574,,,,,,
20/03/2021 23:00,20/03/2021,46.32,0,0,0,0,7.44E-15,1.955264623,48.67,0,0,6.03E-17,0,7.44E-15,1.95527574,,,,,,
20/03/2021 23:30,20/03/2021,46.32,0,0,-1.51E-16,1.51E-16,0,1.955264623,51.79,0,0,6.03E-17,0,0,1.95527574,,,,,,
21/03/2021 00:00,21/03/2021,45.23,0,0,0,0,0,1.95527574,49.61,0,0,0,0,0,1.95527574,,,,,,
21/03/2021 00:30,21/03/2021,45.23,0,0,0,0,0,1.95527574,51.43,0,0,0,0,0,1.95527574,,,,,,
21/03/2021 01:00,21/03/2021,47.95,0,0,0,0,0,1.95527574,51.25,0,0,0,0,0,1.95527574,,,,,,
21/03/2021 01:30,21/03/2021,47.95,0,0,0,0,0,1.95527574,51.29,0,0,0,0,0,1.95527574,,,,,,
21/03/2021 02:00,21/03/2021,48.22,0,0,0,0,0,1.95527574,52.33,0,0,0,0,0,1.95527574,,,,,,
21/03/2021 02:30,21/03/2021,48.22,0,0,0,0,0,1.95527574,51.31,0,0,0,0,0,1.95527574,,,,,,
21/03/2021 03:00,21/03/2021,44.07,-0.168739616,-0.084369808,0,0,-3.718177439,1.95527574,46.82,0,0,0,0,0.232016972,1.95527574,,,,,,
21/03/2021 03:30,21/03/2021,44.07,0,0,0.07913888,0.07913888,0,1.9552702,46.82,0,0,0,0,0,1.95527574,,,,,,
21/03/2021 04:00,21/03/2021,39.79,-1,-0.5,0.07913888,0,-19.895,1.9552702,40.95,-1,-0.5,0,0,-19.895,1.95527574,,,,,,
21/03/2021 04:30,21/03/2021,39.79,-1,-0.5,0.54813888,0.469,-19.895,1.95523737,42.52,-1,-0.5,0.469,0.469,-19.895,1.95524291,,,,,,
21/03/2021 05:00,21/03/2021,39,-1,-0.5,1.01713888,0.469,-19.5,1.95520454,43.46,-1,-0.5,0.938,0.469,-19.5,1.95521008,,,,,,
21/03/2021 05:30,21/03/2021,39,-1,-0.5,1.48613888,0.469,-19.5,1.95517171,43.87,-1,-0.5,1.407,0.469,-19.5,1.95517725,,,,,,
21/03/2021 06:00,21/03/2021,45.94,-7.85E-17,-3.93E-17,1.95513888,0.469,-1.80E-15,1.95513888,45.66,-0.168739616,-0.084369808,1.876,0.469,-3.852325434,1.95514442,,,,,,
21/03/2021 06:30,21/03/2021,45.94,0,0,1.95513888,0,0,1.95513888,51.73,0,0,1.95513888,0.07913888,0,1.95513888,,,,,,
21/03/2021 07:00,21/03/2021,47.85,0,0,1.95513888,0,0,1.95513888,54.3,1,0.469,1.95513888,0,25.4667,1.95513888,,,,,,
21/03/2021 07:30,21/03/2021,47.85,0,0,1.95513888,0,0,1.95513888,57.69,1,0.469,1.45513888,0.5,27.05661,1.95510388,,,,,,
21/03/2021 08:00,21/03/2021,53.95,0,0,1.95513888,0,0,1.95513888,52.81,0,0,0.95513888,0.5,0,1.95506888,,,,,,
21/03/2021 08:30,21/03/2021,53.95,0,0,1.95513888,0,0,1.95513888,51.69,0,0,0.95513888,0,0,1.95506888,,,,,,
21/03/2021 09:00,21/03/2021,47.54,0,0,1.95513888,0,0,1.95513888,46.51,-0.131897675,-0.065948838,0.95513888,0,-3.067280443,1.95506888,,,,,,
21/03/2021 09:30,21/03/2021,47.54,0,0,1.95513888,0,0,1.95513888,47.48,0,0,1.01699889,0.06186001,0,1.95506455,,,,,,
21/03/2021 10:00,21/03/2021,56.47,0,0,1.95513888,0,0,1.95513888,45.34,-1,-0.5,1.01699889,0,-22.67,1.95506455,,,,,,
21/03/2021 10:30,21/03/2021,56.47,0,0,1.95513888,0,0,1.95513888,45.6,-1,-0.5,1.48599889,0.469,-22.8,1.95503172,,,,,,
21/03/2021 11:00,21/03/2021,52.8,0,0,1.95513888,0,0,1.95513888,46.56,0,0,1.95499889,0.469,0,1.95499889,,,,,,
21/03/2021 11:30,21/03/2021,52.8,0,0,1.95513888,0,0,1.95513888,47.78,0,0,1.95499889,0,0,1.95499889,,,,,,
21/03/2021 12:00,21/03/2021,58.93,1,0.469,1.95513888,0,27.63817,1.95513888,49.09,0,0,1.95499889,0,4.61496,1.95499889,,,,,,
21/03/2021 12:30,21/03/2021,58.93,0.876262658,0.410967187,1.45513888,0.5,24.21829632,1.95510388,51.98,0,0,1.95499889,0,2.856221948,1.95499889,,,,,,
21/03/2021 13:00,21/03/2021,54.72,0,0,1.017007551,0.438131329,0,1.955073211,55.13,1,0.469,1.95499889,0,25.85597,1.95499889,,,,,,
21/03/2021 13:30,21/03/2021,54.72,0,0,1.017007551,0,0,1.955073211,54.55,0.876262658,0.410967187,1.45499889,0.5,22.41826004,1.95496389,,,,,,
21/03/2021 14:00,21/03/2021,58.58,0,0,1.017007551,0,0,1.955073211,54.46,0,0,1.016867561,0.438131329,0,1.954933221,,,,,,
21/03/2021 14:30,21/03/2021,58.58,0,0,1.017007551,0,0,1.955073211,52.39,0,0,1.016867561,0,0,1.954933221,,,,,,
21/03/2021 15:00,21/03/2021,42.88,-1,-0.5,1.017007551,0,-21.44,1.955073211,45.23,-1,-0.5,1.016867561,0,-21.44,1.954933221,,,,,,
21/03/2021 15:30,21/03/2021,42.88,-1,-0.5,1.486007551,0.469,-21.44,1.955040381,44.8,-1,-0.5,1.485867561,0.469,-21.44,1.954900391,,,,,,
21/03/2021 16:00,21/03/2021,62.83,0,0,1.955007551,0.469,0,1.955007551,50.08,0,0,1.954867561,0.469,0,1.954867561,,,,,,
21/03/2021 16:30,21/03/2021,62.83,0,0,1.955007551,0,0,1.955007551,56.03,0,0,1.954867561,0,0,1.954867561,,,,,,
21/03/2021 17:00,21/03/2021,77.11,0,0,1.955007551,0,0,1.955007551,64.43,0,0,1.954867561,0,0,1.954867561,,,,,,
21/03/2021 17:30,21/03/2021,77.11,0,0,1.955007551,0,0,1.955007551,74.68,0,0,1.954867561,0,0,1.954867561,,,,,,
21/03/2021 18:00,21/03/2021,95.99,1,0.469,1.955007551,0,45.01931,1.955007551,80.84,1,0.469,1.954867561,0,45.01931,1.954867561,,,,,,
21/03/2021 18:30,21/03/2021,95.99,1,0.469,1.455007551,0.5,45.01931,1.954972551,81.32,1,0.469,1.454867561,0.5,45.01931,1.954832561,,,,,,
21/03/2021 19:00,21/03/2021,86.01,1,0.469,0.955007551,0.5,40.33869,1.954937551,85.18,1,0.469,0.954867561,0.5,40.33869,1.954797561,,,,,,
21/03/2021 19:30,21/03/2021,86.01,0.910015101,0.426797083,0.455007551,0.5,36.70881707,1.954902551,77.97,0.909735121,0.426665772,0.454867561,0.5,36.69857877,1.954762561,,,,,,
21/03/2021 20:00,21/03/2021,67.62,0,0,0,0.455007551,0,1.9548707,72.92,0,0,0,0.454867561,0,1.95473072,,,,,,
21/03/2021 20:30,21/03/2021,67.62,0,0,0,0,0,1.9548707,55.27,0,0,0,0,0,1.95473072,,,,,,
21/03/2021 21:00,21/03/2021,58.83,0,0,0,0,0,1.9548707,50.57,0,0,0,0,0,1.95473072,,,,,,
21/03/2021 21:30,21/03/2021,58.83,0,0,0,0,0,1.9548707,51.26,0,0,0,0,0,1.95473072,,,,,,
21/03/2021 22:00,21/03/2021,53.23,0,0,0,0,0,1.9548707,52.71,0,0,0,0,0,1.95473072,,,,,,
21/03/2021 22:30,21/03/2021,53.23,0,0,0,0,0,1.9548707,52.44,0,0,0,0,0,1.95473072,,,,,,
21/03/2021 23:00,21/03/2021,42.72,0,0,0,0,1.10E-14,1.9548707,47.74,0,0,0,0,1.10E-14,1.95473072,,,,,,
21/03/2021 23:30,21/03/2021,42.72,0,0,-2.41E-16,2.41E-16,0,1.9548707,48.7,0,0,0,0,0,1.95473072,,,,,,
22/03/2021 00:00,22/03/2021,54.44,0,0,0,0,7.12E-16,1.95473072,45.91,0,0,0,0,7.12E-16,1.95473072,,,,,,
22/03/2021 00:30,22/03/2021,54.44,0,0,0,0,0,1.95473072,48.02,0,0,0,0,0,1.95473072,,,,,,
22/03/2021 01:00,22/03/2021,53.33,0,0,0,0,0,1.95473072,50.38,0,0,0,0,0,1.95473072,,,,,,
22/03/2021 01:30,22/03/2021,53.33,0,0,0,0,0,1.95473072,48.35,0,0,0,0,0,1.95473072,,,,,,
22/03/2021 02:00,22/03/2021,50,-0.167577608,-0.083788804,0,0,-4.189440204,1.95473072,46.8,0,0,0,0,-0.268124173,1.95473072,,,,,,
22/03/2021 02:30,22/03/2021,50,0,0,0.078593898,0.078593898,0,1.954725218,43.35,-1,-0.5,0,0,-21.675,1.95473072,,,,,,
22/03/2021 03:00,22/03/2021,41.15,-1,-0.5,0.078593898,0,-20.575,1.954725218,39.3,-1,-0.5,0.469,0.469,-20.575,1.95469789,,,,,,
22/03/2021 03:30,22/03/2021,41.15,-1,-0.5,0.547593898,0.469,-20.575,1.954692388,41.07,-1,-0.5,0.938,0.469,-20.575,1.95466506,,,,,,
22/03/2021 04:00,22/03/2021,42.3,-1,-0.5,1.016593898,0.469,-21.15,1.954659558,40.07,-1,-0.5,1.407,0.469,-21.15,1.95463223,,,,,,
22/03/2021 04:30,22/03/2021,42.3,-1,-0.5,1.485593898,0.469,-21.15,1.954626728,44.06,-0.167577608,-0.083788804,1.876,0.469,-2.811734708,1.9545994,,,,,,
22/03/2021 05:00,22/03/2021,51.41,0,0,1.954593898,0.469,0,1.954593898,47.32,0,0,1.954593898,0.078593898,0,1.954593898,,,,,,
22/03/2021 05:30,22/03/2021,51.41,0,0,1.954593898,0,0,1.954593898,51.33,0,0,1.954593898,0,0,1.954593898,,,,,,
22/03/2021 06:00,22/03/2021,60.64,0,0,1.954593898,0,0,1.954593898,60.14,1,0.469,1.954593898,0,28.20566,1.954593898,,,,,,
22/03/2021 06:30,22/03/2021,60.64,0,0,1.954593898,0,0,1.954593898,53.48,0.909187796,0.426409077,1.454593898,0.5,22.80435741,1.954558898,,,,,,
22/03/2021 07:00,22/03/2021,61.65,0,0,1.954593898,0,0,1.954593898,55.45,1,0.469,1,0.454593898,26.00605,1.954527077,,,,,,
22/03/2021 07:30,22/03/2021,61.65,0,0,1.954593898,0,0,1.954593898,66.16,1,0.469,0.5,0.5,31.02904,1.954492077,,,,,,
22/03/2021 08:00,22/03/2021,66.15,1,0.469,1.954593898,0,31.02435,1.954593898,42.57,-1,-0.5,0,0.5,-10.22598,1.954457077,,,,,,
22/03/2021 08:30,22/03/2021,66.15,1,0.469,1.454593898,0.5,31.02435,1.954558898,42.22,-1,-0.5,0.469,0.469,-9.88683,1.954424247,,,,,,
22/03/2021 09:00,22/03/2021,65.58,1,0.469,0.954593898,0.5,30.75702,1.954523898,51.53,0,0,0.938,0.469,6.58945,1.954391417,,,,,,
22/03/2021 09:30,22/03/2021,65.58,0.909187796,0.426409077,0.454593898,0.5,27.96390724,1.954488898,53.01,0.719600179,0.337492484,0.938,0,23.25043866,1.954391417,,,,,,
22/03/2021 10:00,22/03/2021,55.96,0,0,0,0.454593898,0,1.954457077,53.25,1,0.469,0.578199911,0.359800089,24.97425,1.954366231,,,,,,
22/03/2021 10:30,22/03/2021,55.96,0,0,0,0,0,1.954457077,44.91,-1,-0.5,0.078199911,0.5,-22.455,1.954331231,,,,,,
22/03/2021 11:00,22/03/2021,52.34,0,0,0,0,0,1.954457077,43.57,-1,-0.5,0.547199911,0.469,-21.785,1.954298401,,,,,,
22/03/2021 11:30,22/03/2021,52.34,0,0,0,0,0,1.954457077,47.29,0,0,1.016199911,0.469,0,1.954265571,,,,,,
22/03/2021 12:00,22/03/2021,51.94,-0.166994188,-0.083497094,0,0,-4.336839066,1.954457077,48.22,0,0,1.016199911,0,-0.31060919,1.954265571,,,,,,
22/03/2021 12:30,22/03/2021,51.94,0,0,0.078320274,0.078320274,0,1.954451594,48.27,0,0,1.016199911,0,0,1.954265571,,,,,,
22/03/2021 13:00,22/03/2021,49.68,-1,-0.5,0.078320274,0,-24.84,1.954451594,46.71,0,0,1.016199911,0,-1.485,1.954265571,,,,,,
22/03/2021 13:30,22/03/2021,49.68,-1,-0.5,0.547320274,0.469,-24.84,1.954418764,46.94,0,0,1.016199911,0,-1.37,1.954265571,,,,,,
22/03/2021 14:00,22/03/2021,50.8,-1,-0.5,1.016320274,0.469,-25.4,1.954385934,49.85,0,0,1.016199911,0,-0.475,1.954265571,,,,,,
22/03/2021 14:30,22/03/2021,50.8,-1,-0.5,1.485320274,0.469,-25.4,1.954353104,45.58,-1,-0.5,1.016199911,0,-25.4,1.954265571,,,,,,
22/03/2021 15:00,22/03/2021,55.96,0,0,1.954320274,0.469,0,1.954320274,41.05,-1,-0.5,1.485199911,0.469,-20.525,1.954232741,,,,,,
22/03/2021 15:30,22/03/2021,55.96,0,0,1.954320274,0,0,1.954320274,50.23,0,0,1.954199911,0.469,0,1.954199911,,,,,,
22/03/2021 16:00,22/03/2021,60.32,0,0,1.954320274,0,0,1.954320274,48.6,0,0,1.954199911,0,0,1.954199911,,,,,,
22/03/2021 16:30,22/03/2021,60.32,0,0,1.954320274,0,0,1.954320274,58.14,0,0,1.954199911,0,0,1.954199911,,,,,,
22/03/2021 17:00,22/03/2021,74.92,0,0,1.954320274,0,0,1.954320274,63.2,0,0,1.954199911,0,0,1.954199911,,,,,,
22/03/2021 17:30,22/03/2021,74.92,0,0,1.954320274,0,0,1.954320274,68.62,0,0,1.954199911,0,0,1.954199911,,,,,,
22/03/2021 18:00,22/03/2021,97.58,1,0.469,1.954320274,0,45.76502,1.954320274,71.77,1,0.469,1.954199911,0,45.76502,1.954199911,,,,,,
22/03/2021 18:30,22/03/2021,97.58,0.908640548,0.426152417,1.454320274,0.5,41.58395287,1.954285274,76.23,1,0.469,1.454199911,0.5,44.85022411,1.954164911,,,,,,
22/03/2021 19:00,22/03/2021,98.03,1,0.469,1,0.454320274,45.97607,1.954253472,77.17,1,0.469,0.954199911,0.5,45.97607,1.954129911,,,,,,
22/03/2021 19:30,22/03/2021,98.03,1,0.469,0.5,0.5,45.97607,1.954218472,71.54,0.908399821,0.426039516,0.454199911,0.5,42.90267699,1.954094911,,,,,,
22/03/2021 20:00,22/03/2021,69.63,0,0,0,0.5,0,1.954183472,64.26,0,0,0,0.454199911,0,1.954063117,,,,,,
22/03/2021 20:30,22/03/2021,69.63,0,0,0,0,0,1.954183472,61.1,0,0,0,0,0,1.954063117,,,,,,
22/03/2021 21:00,22/03/2021,57,0,0,0,0,0,1.954183472,59.68,0,0,0,0,0,1.954063117,,,,,,
22/03/2021 21:30,22/03/2021,57,0,0,0,0,0,1.954183472,57.29,0,0,0,0,0,1.954063117,,,,,,
22/03/2021 22:00,22/03/2021,51.15,-1,-0.5,0,0,-25.575,1.954183472,53.65,0,0,0,0,1.25,1.954063117,,,,,,
22/03/2021 22:30,22/03/2021,51.15,-1,-0.5,0.469,0.469,-25.575,1.954150642,56.9,0,0,-1.21E-16,1.21E-16,2.875,1.954063117,,,,,,
22/03/2021 23:00,22/03/2021,58.92,1,0.469,0.938,0.469,27.63348,1.954117812,59.08,0,0,-1.21E-16,0,-0.07504,1.954063117,,,,,,
22/03/2021 23:30,22/03/2021,58.92,0.876,0.410844,0.438,0.5,24.20692848,1.954082812,57.69,0,0,-1.21E-16,0,0.50533812,1.954063117,,,,,,
23/03/2021 00:00,23/03/2021,52.99,0,0,0,0,0,1.954063117,57.97,0,0,0,0,0,1.954063117,,,,,,
23/03/2021 00:30,23/03/2021,52.99,0,0,0,0,0,1.954063117,60.83,0,0,0,0,0,1.954063117,,,,,,
23/03/2021 01:00,23/03/2021,45.97,0,0,0,0,0,1.954063117,56.56,0,0,0,0,0,1.954063117,,,,,,
23/03/2021 01:30,23/03/2021,45.97,0,0,0,0,0,1.954063117,53.35,0,0,0,0,0,1.954063117,,,,,,
23/03/2021 02:00,23/03/2021,44.47,-1,-0.5,0,0,-22.235,1.954063117,55.89,0,0,0,0,5.71,1.954063117,,,,,,
23/03/2021 02:30,23/03/2021,44.47,-1,-0.5,0.469,0.469,-22.235,1.954030287,57.33,0,0,0,0,6.43,1.954063117,,,,,,
23/03/2021 03:00,23/03/2021,44.04,-1,-0.5,0.938,0.469,-22.02,1.953997457,50.99,0,0,0,0,3.475,1.954063117,,,,,,
23/03/2021 03:30,23/03/2021,44.04,-1,-0.5,1.407,0.469,-22.02,1.953964627,45.85,-1,-0.5,0,0,-22.02,1.954063117,,,,,,
23/03/2021 04:00,23/03/2021,44.99,-0.166154247,-0.083077123,1.876,0.469,-3.737639784,1.953931797,47.76,-0.166154247,-0.083077123,0.469,0.469,-3.737639784,1.954030287,,,,,,
23/03/2021 04:30,23/03/2021,44.99,0,0,1.953926342,0.077926342,0,1.953926342,44.22,-1,-0.5,0.546926342,0.077926342,-22.11,1.954024832,,,,,,
23/03/2021 05:00,23/03/2021,53.6,0,0,1.953926342,0,0,1.953926342,44.81,-1,-0.5,1.015926342,0.469,-22.405,1.953992002,,,,,,
23/03/2021 05:30,23/03/2021,53.6,0,0,1.953926342,0,0,1.953926342,46.87,-1,-0.5,1.484926342,0.469,-23.435,1.953959172,,,,,,
23/03/2021 06:00,23/03/2021,61.03,0,0,1.953926342,0,0,1.953926342,59.29,0,0,1.953926342,0.469,0,1.953926342,,,,,,
23/03/2021 06:30,23/03/2021,61.03,0,0,1.953926342,0,0,1.953926342,62.53,1,0.469,1.953926342,0,29.32657,1.953926342,,,,,,
23/03/2021 07:00,23/03/2021,66.67,1,0.469,1.953926342,0,31.26823,1.953926342,52.83,-0.164336158,-0.082168079,1.453926342,0.5,2.150020381,1.953891342,,,,,,
23/03/2021 07:30,23/03/2021,66.67,1,0.469,1.453926342,0.5,31.26823,1.953891342,66.57,1,0.469,1.531,0.077073658,31.26823,1.953885947,,,,,,
23/03/2021 08:00,23/03/2021,65.03,1,0.469,0.953926342,0.5,30.49907,1.953856342,68.09,1,0.469,1.031,0.5,30.49907,1.953850947,,,,,,
23/03/2021 08:30,23/03/2021,65.03,0.907852684,0.425782909,0.453926342,0.5,27.68866255,1.953821342,65.64,1,0.469,0.531,0.5,30.52543243,1.953815947,,,,,,
23/03/2021 09:00,23/03/2021,59.84,0,0,0,0.453926342,0,1.953789567,56.05,0,0,0.031,0.5,0,1.953780947,,,,,,
23/03/2021 09:30,23/03/2021,59.84,0,0,0,0,0,1.953789567,50.98,-1,-0.5,0.031,0,-25.49,1.953780947,,,,,,
23/03/2021 10:00,23/03/2021,52.83,0,0,0,0,0,1.953789567,60.37,1,0.469,0.5,0.469,28.31353,1.953748117,,,,,,
23/03/2021 10:30,23/03/2021,52.83,0,0,0,0,0,1.953789567,58.23,0,0,0,0.5,0,1.953713117,,,,,,
23/03/2021 11:00,23/03/2021,52.06,0,0,0,0,0,1.953789567,44.49,-1,-0.5,0,0,-22.245,1.953713117,,,,,,
23/03/2021 11:30,23/03/2021,52.06,0,0,0,0,0,1.953789567,51.24,0.938,0.439922,0.469,0.469,22.54160328,1.953680287,,,,,,
